fundamental_id,company_id,name,cik,ticker,start_date,end_date,months,fiscal_year,fiscal_period,filing_date,revenuegrowth,nopatmargin,investedcapital,investedcapitalturnover,nopat,investedcapitalincreasedecrease,freecashflow,debttoebitda,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,ebitdamargin,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoequity,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,netincomeqoqgrowth,noncontrollinginterestsharingratio,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,roe_simple
fun_GrnK85,com_NX6GzO,Apple Inc,320193.0,AAPL,2021-06-27,2021-09-25,,2021,Q4,,0.288448,0.252238,-2707000000.0,-43.6484,21026586631.1,11348000000.0,9678586631.099998,1.0351,475586631.1,-65797000000.0,23248000000.0,2989000000.0,26237000000.0,3223000000.0,-37671000000.0,24968000000.0,9355000000.0,124719000000.0,109106000000.0,-65797000000.0,187809000000.0,3.8167,3.8167,2459906193815.1,2394109193815.1,38.9904,38.9904,6.7244,25.9813,0.005828,0.038489,,6.5446,19.8696,21.9227,25.3462,23.0119,28.8071,0.490485,0.560164,0.673313,0.621637,0.684932,-0.018274,-0.497421,0.8074,0.023651,-0.03544,-0.046001,-0.023254,-0.053846,-0.042382,-0.527601,0.642546,0.421953,0.285341,0.278887,0.246533,0.578047,0.06737,0.069242,0.136612,0.88399,1.0,0.11601,1.0841,17.2563,40.0303,9.6007,4.3887,21.1517,9.1181,83.1683,-52.8985,-1.1305,5.255,5.255,1.7294,,-0.006551,,,1.474433,,0.302335,0.267261,0.314743,1.474433,0.152799,1.060815,6.267453,0.083132,0.580941,0.664074,0.0,0.0,0.335926,1.9768,-0.5461,0.9055,1.3204,-0.6966,1.1551,6.4413,,,,,,,,1.0746,0.9097,-0.102978,0.068253,0.025573,-0.054866,0.0,21026586631.1,0.252238,0.278887,16406397000.0,1.23,16701272000.0,1.23,16864919000.0,1.23,
fun_RvnJ4B,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-09-27,2021-06-26,,2021,Q3YTD,,0.346206,0.260013,-7573000000.0,-42.8984,73442548505.7,1039000000.0,72403548505.7,1.0888,-686451494.3,-71853000000.0,85959000000.0,8295000000.0,94254000000.0,7862000000.0,-38988000000.0,22708000000.0,6669000000.0,121791000000.0,105752000000.0,-71853000000.0,186071000000.0,3.852,3.852,2214372723382.8,2142519723382.8,34.4489,34.4489,6.3786,25.5106,0.006328,0.039199,,6.1717,19.1541,21.2425,24.9106,20.5195,25.2152,0.556785,0.64704,0.663189,0.656958,0.722008,0.395021,0.539398,0.120646,-0.090976,-0.11708,-0.13002,-0.072163,-0.071429,-0.120387,-0.356516,0.441107,0.416566,0.301508,0.304326,0.262443,0.583434,0.05791,0.057149,0.115058,0.862376,1.0,0.137624,1.0728,19.6371,44.7366,9.3444,5.4085,18.5872,8.1589,67.4863,-40.7401,-1.1185,4.7391,4.7391,1.6452,,0.008988,,,1.271247,,0.326486,0.281554,0.333693,1.271247,0.165181,1.126103,10.663699,0.086198,0.568342,0.65454,0.0,0.0,0.34546,1.8947,-0.6424,0.9454,1.416,-0.8354,1.2296,6.9791,,,,,,,,1.0619,0.8872,-0.112307,0.065412,0.01921,-0.079814,0.0,73442548505.7,0.260013,0.304326,16530166000.0,4.46,16629371000.0,4.46,16781735000.0,4.46,
fun_3rvpbd,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-06-28,2021-06-26,,2021,Q3TTM,,0.267651,0.247752,-7573000000.0,-42.8984,86008509577.6,1039000000.0,84969509577.6,1.0888,-793490422.4,-71853000000.0,100860000000.0,10997000000.0,111857000000.0,9646000000.0,-38988000000.0,22708000000.0,6669000000.0,121791000000.0,105752000000.0,-71853000000.0,186071000000.0,3.852,3.852,2214372723382.8,2142519723382.8,34.4489,34.4489,6.3786,25.5106,0.006328,0.039199,,6.1717,19.1541,21.2425,24.9106,20.5195,25.2152,0.400839,0.476353,0.497996,0.485725,0.539823,0.305044,0.409306,0.120646,0.066837,0.112507,0.125318,0.13627,0.147253,0.048428,0.007563,0.441107,0.41005,0.287877,0.290533,0.250038,0.58995,0.061336,0.060837,0.122173,0.860619,1.0,0.139381,1.0728,19.6371,44.7366,9.3444,5.4085,18.5872,8.1589,67.4863,-40.7401,-1.1185,4.7391,4.7391,1.6452,,0.01039,,,1.271247,,0.311689,0.268245,0.322211,1.271247,0.165181,1.126103,10.824591,0.086198,0.568342,0.65454,0.0,0.0,0.34546,1.8947,-0.6424,0.9454,1.416,-0.8354,1.2296,7.1281,,,,,,,,1.0619,0.8872,-0.112307,0.065412,0.01921,0.137477,0.0,86008509577.6,0.247752,0.290533,16530166000.0,5.22,16629371000.0,5.22,16781735000.0,5.22,1.350373
fun_lw0d4x,com_NX6GzO,Apple Inc,320193.0,AAPL,2021-03-28,2021-06-26,,2021,Q3,,0.364396,0.264351,-7573000000.0,-42.8984,21527175674.0,1039000000.0,20488175674.0,1.0888,-216824326.0,-71853000000.0,24369000000.0,2832000000.0,27201000000.0,2093000000.0,-38988000000.0,22708000000.0,6669000000.0,121791000000.0,105752000000.0,-71853000000.0,186071000000.0,3.852,3.852,2214372723382.8,2142519723382.8,34.4489,34.4489,6.3786,25.5106,0.006328,0.039199,,6.1717,19.1541,21.2425,24.9106,20.5195,25.2152,0.711939,0.85499,0.919739,0.932285,1.0,0.296417,0.454135,0.120646,-0.090976,-0.11708,-0.13002,-0.072163,-0.071429,-0.120387,-0.356516,0.441107,0.432927,0.296264,0.299248,0.267014,0.567073,0.066459,0.070204,0.136663,0.892281,1.0,0.107719,1.0728,19.6371,44.7366,9.3444,5.4085,18.5872,8.1589,67.4863,-40.7401,-1.1185,4.7391,4.7391,1.6452,,0.002839,,,1.271247,,0.321039,0.286457,0.334025,1.271247,0.165181,1.126103,10.078356,0.086198,0.568342,0.65454,0.0,0.0,0.34546,1.8947,-0.6424,0.9454,1.416,-0.8354,1.2296,6.3629,,,,,,,,1.0619,0.8872,-0.112307,0.065412,0.01921,-0.079814,0.0,21527175674.0,0.264351,0.299248,16530166000.0,,16629371000.0,1.31,16781735000.0,1.3,1.350373
fun_Aam99O,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-09-27,2021-03-27,,2021,Q2YTD,,0.338975,0.258252,-13550000000.0,-35.2514,51914649212.5,-8638000000.0,60552649212.5,1.2099,-470350787.5,-82728000000.0,61590000000.0,5463000000.0,67053000000.0,5769000000.0,-41751000000.0,28083000000.0,15080000000.0,121645000000.0,108642000000.0,-82728000000.0,190823000000.0,4.1207,4.1207,2030672590568.3,1947944590568.3,29.3543,29.3543,6.2404,26.6105,0.006836,0.037579,,5.9862,19.3739,21.7337,25.7346,19.5594,23.0986,0.501579,0.577088,0.575847,0.564432,0.630208,0.431629,0.957418,-1.75855,-0.196116,-0.150007,-0.165818,-0.192051,-0.166667,-0.381343,-0.134385,0.216944,0.409938,0.303632,0.306383,0.260592,0.590062,0.054447,0.05186,0.106306,0.850544,1.0,0.149456,0.9897,19.0157,45.7454,8.8301,5.3931,19.1947,7.979,67.6788,-40.5052,-1.1251,4.4549,4.4549,1.5705,,0.005665,,,1.034003,,0.30324,0.257919,0.333559,1.034003,0.186434,1.187614,10.876062,0.068142,0.569334,0.637476,0.0,0.0,0.362524,1.7584,-0.8228,1.0805,1.6071,-1.0929,1.4353,6.2316,,,,,,,,1.1417,0.967,-0.128304,0.086301,0.046342,-0.17823,0.0,51914649212.5,0.258252,0.306383,16687631000.0,3.13,16753476000.0,3.13,16929157000.0,3.13,
fun_25Koo9,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-03-29,2021-03-27,,2021,Q2TTM,,0.214288,0.232613,-13550000000.0,-35.2514,75693721080.5,-8638000000.0,84331721080.5,1.2099,-617278919.5,-82728000000.0,89628000000.0,10917000000.0,100545000000.0,9118000000.0,-41751000000.0,28083000000.0,15080000000.0,121645000000.0,108642000000.0,-82728000000.0,190823000000.0,4.1207,4.1207,2030672590568.3,1947944590568.3,29.3543,29.3543,6.2404,26.6105,0.006836,0.037579,,5.9862,19.3739,21.7337,25.7346,19.5594,23.0986,0.275871,0.335917,0.353225,0.333759,0.387195,0.321309,0.563818,-1.75855,0.106315,0.173796,0.199005,0.191966,0.206897,0.119994,0.178324,0.216944,0.398813,0.273206,0.275434,0.23451,0.601187,0.06365,0.061956,0.125606,0.851419,1.0,0.148581,0.9897,19.0157,45.7454,8.8301,5.3931,19.1947,7.979,67.6788,-40.5052,-1.1251,4.4549,4.4549,1.5705,,0.007434,,,1.034003,,0.272609,0.232104,0.308983,1.034003,0.186434,1.187614,10.922461,0.068142,0.569334,0.637476,0.0,0.0,0.362524,1.7584,-0.8228,1.0805,1.6071,-1.0929,1.4353,6.5061,,,,,,,,1.1417,0.967,-0.128304,0.086301,0.046342,0.193665,0.0,75693721080.5,0.232613,0.275434,16687631000.0,4.55,16753476000.0,4.55,16929157000.0,4.55,1.103111
fun_95m99k,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-12-27,2021-03-27,,2021,Q2,,0.536261,0.258991,-13550000000.0,-35.2514,23201452643.6,-8638000000.0,31839452643.6,1.2099,-428547356.4,-82728000000.0,28011000000.0,2797000000.0,30808000000.0,2269000000.0,-41751000000.0,28083000000.0,15080000000.0,121645000000.0,108642000000.0,-82728000000.0,190823000000.0,4.1207,4.1207,2030672590568.3,1947944590568.3,29.3543,29.3543,6.2404,26.6105,0.006836,0.037579,,5.9862,19.3739,21.7337,25.7346,19.5594,23.0986,0.935054,1.132547,1.107788,1.100631,1.1875,0.801593,2.53831,-1.75855,-0.196116,-0.150007,-0.165818,-0.192051,-0.166667,-0.381343,-0.134385,0.216944,0.425065,0.307008,0.312679,0.263775,0.574935,0.059319,0.058738,0.118057,0.843597,1.0,0.156403,0.9897,19.0157,45.7454,8.8301,5.3931,19.1947,7.979,67.6788,-40.5052,-1.1251,4.4549,4.4549,1.5705,,0.005161,,,1.034003,,0.309471,0.261069,0.343901,1.034003,0.186434,1.187614,10.568973,0.068142,0.569334,0.637476,0.0,0.0,0.362524,1.7584,-0.8228,1.0805,1.6071,-1.0929,1.4353,5.903,,,,,,,,1.1417,0.967,-0.128304,0.086301,0.046342,-0.17823,0.0,23201452643.6,0.258991,0.312679,16687631000.0,,16753476000.0,1.41,16929157000.0,1.4,1.103111
fun_N8rLv2,com_NX6GzO,Apple Inc,320193.0,AAPL,2019-12-29,2020-12-26,,2021,Q1TTM,,0.098818,0.215898,-17304000000.0,-22.1637,63503241251.1,-8066000000.0,71569241251.1,1.308,-426758748.9,-83528000000.0,74752000000.0,10906000000.0,85658000000.0,8702000000.0,-42465000000.0,34361000000.0,21599000000.0,112043000000.0,99281000000.0,-83528000000.0,178267000000.0,3.8951,3.8951,2231703291043.8,2148175291043.8,33.6993,33.6993,7.5873,34.9085,0.006192,0.028646,,7.3034,25.0785,28.7374,33.8278,24.1582,30.0153,0.074526,0.103367,0.130518,0.111304,0.156442,0.214486,0.350444,-0.873133,0.071472,0.096114,0.114188,0.119516,0.14939,0.102226,0.12857,-0.231163,0.387805,0.252445,0.254142,0.217349,0.612195,0.069186,0.066174,0.13536,0.855228,1.0,0.144772,0.8468,12.2375,39.7063,7.8474,3.3053,29.8263,9.1925,110.4286,-71.4098,-1.1704,4.46,4.46,1.4992,,0.004682,,,0.820905,,0.215215,0.184058,0.29122,0.820905,0.221414,1.416893,10.218456,0.071589,0.556923,0.628512,0.0,0.0,0.371488,1.6919,-0.9751,1.159,1.7644,-1.3153,1.5634,6.3094,,,,,,,,1.163,1.0222,-0.144372,0.116821,0.073432,0.11355,0.0,63503241251.1,0.215898,0.254142,16788096000.0,3.77,16935119000.0,3.77,17113688000.0,3.77,0.96536
fun_RvLEP1,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-09-27,2020-12-26,,2021,Q1,,0.213681,0.257688,-17304000000.0,-22.1637,28716464754.8,-8066000000.0,36782464754.8,1.308,-38535245.2,-83528000000.0,33579000000.0,2666000000.0,36245000000.0,3500000000.0,-42465000000.0,34361000000.0,21599000000.0,112043000000.0,99281000000.0,-83528000000.0,178267000000.0,3.8951,3.8951,2231703291043.8,2148175291043.8,33.6993,33.6993,7.5873,34.9085,0.006192,0.028646,,7.3034,25.0785,28.7374,33.8278,24.1582,30.0153,0.261398,0.295586,0.309068,0.293173,0.344,0.270252,0.960521,-0.873133,0.722449,1.059024,1.253473,1.28528,1.30137,0.883894,0.91,-0.231163,0.397778,0.300918,0.301322,0.258034,0.602222,0.05053,0.04633,0.09686,0.856339,1.0,0.143661,0.8468,12.2375,39.7063,7.8474,3.3053,29.8263,9.1925,110.4286,-71.4098,-1.1704,4.46,4.46,1.4992,,0.000423,,,0.820905,,0.255169,0.218511,0.325245,0.820905,0.221414,1.416893,11.075143,0.071589,0.556923,0.628512,0.0,0.0,0.371488,1.6919,-0.9751,1.159,1.7644,-1.3153,1.5634,5.9256,,,,,,,,1.163,1.0222,-0.144372,0.116821,0.073432,1.268997,0.0,28716464754.8,0.257688,0.301322,16788096000.0,,16935119000.0,1.7,17113688000.0,1.68,0.96536
fun_qRpNbB,com_NX6GzO,Apple Inc,320193.0,AAPL,2020-09-27,2021-09-25,,2021,FY,,0.332594,0.258206,-2707000000.0,-43.6484,94456319833.0,11348000000.0,83108319833.0,1.0351,-223680167.0,-65797000000.0,109207000000.0,11284000000.0,120491000000.0,11085000000.0,-37671000000.0,24968000000.0,9355000000.0,124719000000.0,109106000000.0,-65797000000.0,187809000000.0,3.8167,3.8167,2459906193815.1,2394109193815.1,38.9904,38.9904,6.7244,25.9813,0.005828,0.038489,,6.5446,19.8696,21.9227,25.3462,23.0119,28.8071,0.541851,0.627744,0.665196,0.649161,0.710366,0.28961,0.310529,0.8074,0.053757,0.077188,0.082758,0.098221,0.074713,-0.003601,-0.021904,0.642546,0.417794,0.297824,0.298529,0.258818,0.582206,0.060066,0.059904,0.11997,0.866977,1.0,0.133023,1.0841,17.2563,40.0303,9.6007,4.3887,21.1517,9.1181,83.1683,-52.8985,-1.1305,5.255,5.255,1.7294,,0.003081,,,1.474433,,0.323629,0.280579,0.329375,1.474433,0.152799,1.060815,9.385476,0.083132,0.580941,0.664074,0.0,0.0,0.335926,1.9768,-0.5461,0.9055,1.3204,-0.6966,1.1551,7.2495,,,,,,,,1.0746,0.9097,-0.102978,0.068253,0.025573,0.090758,0.0,94456319833.0,0.258206,0.298529,16406397000.0,,16701272000.0,5.67,16864919000.0,5.61,1.500713
fun_WOb046,com_5ydJXK,Amgen Inc,318154.0,AMGN,2022-01-01,2022-09-30,,2022,Q3YTD,,0.018345,0.331989,30879000000.0,0.826,6468470167.9,-1996000000.0,8464470167.9,3.118,1532470167.9,27226000000.0,6589000000.0,2506000000.0,9095000000.0,596000000.0,-204000000.0,11274000000.0,9731000000.0,38704000000.0,37161000000.0,27226000000.0,42357000000.0,6.8289,-45.7218,121265200000.0,148491200000.0,33.1961,,4.6056,17.7418,0.033629,0.056364,4.8088,5.6396,11.9626,16.3988,17.4184,15.0295,14.1138,0.14001,0.212997,0.387316,0.235854,0.310791,0.095924,0.811132,-0.060715,0.008796,0.338668,0.484669,0.273131,0.62449,0.543005,0.430685,-0.027678,0.760881,0.376514,0.338175,0.253336,0.239119,0.197187,0.159618,0.384367,0.881743,0.849598,0.118257,0.4092,5.2185,1.4316,5.178,5.3701,69.9433,254.962,67.9689,256.9364,4.371,10.8419,9.2112,10.1727,0.274219,0.059073,0.215146,0.940406,1.214624,0.330049,0.138378,0.103663,0.466793,1.214624,0.606584,1.748208,11.865772,0.036428,0.877328,0.913757,0.0,0.0,0.086243,10.5951,2.1933,2.9937,4.5401,3.1937,4.3591,1.5329,6.6488,6.5272,6.0474,5.9258,7.1362,6.5348,8.5413,1.679,1.1726,-0.007748,0.428181,0.369578,0.627183,0.0,6468470167.9,0.331989,0.287313,533579206.0,,535000000.0,9.16,538000000.0,9.11,
fun_LJq08d,com_5ydJXK,Amgen Inc,318154.0,AMGN,2021-10-01,2022-09-30,,2022,Q3TTM,,0.02185,0.323774,30879000000.0,0.826,8524957950.6,-1996000000.0,10520957950.6,3.118,1689957950.6,27226000000.0,9055000000.0,3358000000.0,12413000000.0,883000000.0,-204000000.0,11274000000.0,9731000000.0,38704000000.0,37161000000.0,27226000000.0,42357000000.0,6.8289,-45.7218,121265200000.0,148491200000.0,33.1961,,4.6056,17.7418,0.033629,0.056364,4.8088,5.6396,11.9626,16.3988,17.4184,15.0295,14.1138,0.123755,0.18723,0.334415,0.218577,0.281153,0.148036,0.644019,-0.060715,-0.002047,0.024428,0.03533,0.037875,0.056924,0.060086,0.118911,-0.027678,0.757805,0.366122,0.343904,0.25959,0.242195,0.207406,0.169313,0.391682,0.884332,0.853562,0.115668,0.4092,5.2185,1.4316,5.178,5.3701,69.9433,254.962,67.9689,256.9364,4.371,10.8419,9.2542,10.1727,0.267433,0.065144,0.202289,0.88421,1.151643,0.330049,0.140722,0.106222,0.471439,1.151643,0.606584,1.748208,11.189128,0.036428,0.877328,0.913757,0.0,0.0,0.086243,10.5951,2.1933,2.9937,4.5401,3.1937,4.3591,1.6606,6.8288,6.4291,6.1629,5.7632,7.451,6.7851,7.9344,1.679,1.1726,-0.007748,0.428181,0.369578,0.039386,0.0,8524957950.6,0.323774,0.293543,533579206.0,,535000000.0,12.52,538000000.0,12.44,1.871065
fun_YnM04V,com_5ydJXK,Amgen Inc,318154.0,AMGN,2022-07-01,2022-09-30,,2022,Q3,,-0.008052,0.358253,30879000000.0,0.826,2383102006.7,-1996000000.0,4379102006.7,3.118,240102006.7,27226000000.0,2760000000.0,837000000.0,3597000000.0,160000000.0,-204000000.0,11274000000.0,9731000000.0,38704000000.0,37161000000.0,27226000000.0,42357000000.0,6.8289,-45.7218,121265200000.0,148491200000.0,33.1961,,4.6056,17.7418,0.033629,0.056364,4.8088,5.6396,11.9626,16.3988,17.4184,15.0295,14.1138,0.08967,0.126071,0.146297,0.137473,0.202417,0.231596,1.095307,-0.060715,0.008796,0.338668,0.484669,0.273131,0.62449,0.543005,0.430685,-0.027678,0.761275,0.39988,0.414913,0.322159,0.238725,0.193476,0.167168,0.361395,0.895903,0.866667,0.104097,0.4092,5.2185,1.4316,5.178,5.3701,69.9433,254.962,67.9689,256.9364,4.371,10.8419,9.3963,10.1727,0.295913,0.009255,0.286657,1.252985,1.548898,0.330049,0.169779,0.131824,0.54074,1.548898,0.606584,1.748208,18.6125,0.036428,0.877328,0.913757,0.0,0.0,0.086243,10.5951,2.1933,2.9937,4.5401,3.1937,4.3591,1.3345,7.5,6.4758,7.0652,6.041,8.0924,7.6576,11.8997,1.679,1.1726,-0.007748,0.428181,0.369578,0.627183,0.0,2383102006.7,0.358253,0.359591,533579206.0,,535000000.0,4.01,538000000.0,3.98,1.871065
fun_N8PBv2,com_5ydJXK,Amgen Inc,318154.0,AMGN,2022-01-01,2022-06-30,,2022,Q2YTD,,0.03259,0.317459,31758000000.0,0.8155,4073633187.8,-1189000000.0,5262633187.8,3.0141,1280633187.8,29339000000.0,3829000000.0,1669000000.0,5498000000.0,436000000.0,338000000.0,7521000000.0,6704000000.0,36522000000.0,35705000000.0,29339000000.0,38941000000.0,4.5283,-49.3692,129650855386.1,158989855386.1,53.5969,,4.914,19.7158,0.03065,0.050721,5.0063,6.026,13.1212,18.1786,19.3563,17.059,16.9087,0.17554,0.284468,0.576759,0.323697,0.409341,0.014622,0.698419,-0.036088,0.05707,-0.044112,-0.056345,-0.150315,-0.085821,-0.108133,0.259614,0.017037,0.760676,0.364401,0.298395,0.217659,0.239324,0.199112,0.155704,0.396275,0.871179,0.837294,0.128821,0.4432,5.3812,1.4761,5.2432,5.0517,67.8288,247.2792,72.2527,242.8554,5.0665,11.1632,9.3469,14.7602,0.258893,0.047397,0.211496,1.071541,1.330434,0.290638,0.132242,0.096462,0.42846,1.330434,0.624544,1.975365,9.389908,0.02098,0.9169,0.93788,0.0,0.0,0.06212,15.098,2.4213,2.9467,4.4464,3.5719,4.3469,1.4944,6.1461,6.5387,5.4462,5.8389,6.5714,5.8716,8.4472,1.5313,0.9914,0.012811,0.285059,0.254093,-0.107724,0.0,4073633187.8,0.317459,0.249844,534930850.0,,535000000.0,5.15,537000000.0,5.13,
fun_RvJ2P1,com_5ydJXK,Amgen Inc,318154.0,AMGN,2021-07-01,2022-06-30,,2022,Q2TTM,,0.035316,0.31132,31758000000.0,0.8155,8213855846.2,-1189000000.0,9402855846.2,3.0141,1637855846.2,29339000000.0,8746000000.0,3371000000.0,12117000000.0,965000000.0,338000000.0,7521000000.0,6704000000.0,36522000000.0,35705000000.0,29339000000.0,38941000000.0,4.5283,-49.3692,129650855386.1,158989855386.1,53.5969,,4.914,19.7158,0.03065,0.050721,5.0063,6.026,13.1212,18.1786,19.3563,17.059,16.9087,0.086337,0.138209,0.252202,0.144448,0.197355,-0.024697,0.329114,-0.036088,0.002584,0.089266,0.132022,0.168078,0.161895,-0.000107,0.295348,0.017037,0.757505,0.354685,0.331489,0.249242,0.242495,0.207664,0.180716,0.40282,0.877736,0.85662,0.122264,0.4432,5.3812,1.4761,5.2432,5.0517,67.8288,247.2792,72.2527,242.8554,5.0665,11.1632,9.5626,14.7602,0.253886,0.060618,0.193269,0.979191,1.233077,0.290638,0.146909,0.110459,0.459256,1.233077,0.624544,1.975365,9.658031,0.02098,0.9169,0.93788,0.0,0.0,0.06212,15.098,2.4213,2.9467,4.4464,3.5719,4.3469,1.7681,6.9745,6.5501,6.2049,5.7806,7.4322,6.6627,7.4983,1.5313,0.9914,0.012811,0.285059,0.254093,0.149048,0.0,8213855846.2,0.31132,0.28396,534930850.0,,535000000.0,11.83,537000000.0,11.77,2.718479
fun_dKqo8a,com_5ydJXK,Amgen Inc,318154.0,AMGN,2022-04-01,2022-06-30,,2022,Q2,,0.01042,0.283871,31758000000.0,0.8155,1871843239.7,-1189000000.0,3060843239.7,3.0141,554843239.7,29339000000.0,1859000000.0,828000000.0,2687000000.0,246000000.0,338000000.0,7521000000.0,6704000000.0,36522000000.0,35705000000.0,29339000000.0,38941000000.0,4.5283,-49.3692,129650855386.1,158989855386.1,53.5969,,4.914,19.7158,0.03065,0.050721,5.0063,6.026,13.1212,18.1786,19.3563,17.059,16.9087,0.586187,1.215733,1.718663,1.838362,2.024691,-0.000518,1.543251,-0.036088,0.05707,-0.044112,-0.056345,-0.150315,-0.085821,-0.108133,0.259614,0.017037,0.771004,0.329997,0.281923,0.199727,0.228996,0.201244,0.157567,0.441007,0.860222,0.823561,0.139778,0.4432,5.3812,1.4761,5.2432,5.0517,67.8288,247.2792,72.2527,242.8554,5.0665,11.1632,9.1936,14.7602,0.231501,0.020535,0.210966,1.068855,1.300356,0.290638,0.124942,0.088515,0.407492,1.300356,0.624544,1.975365,7.845528,0.02098,0.9169,0.93788,0.0,0.0,0.06212,15.098,2.4213,2.9467,4.4464,3.5719,4.3469,1.3848,5.6677,5.7068,4.9177,4.9568,5.8841,5.1341,9.3318,1.5313,0.9914,0.012811,0.285059,0.254093,-0.107724,0.0,1871843239.7,0.283871,0.232181,534930850.0,,535000000.0,2.46,537000000.0,2.45,2.718479
fun_xY19Nk,com_5ydJXK,Amgen Inc,318154.0,AMGN,2021-04-01,2022-03-31,,2022,Q1TTM,,0.04578,0.267212,31226000000.0,0.8397,7031942015.6,-227000000.0,7258942015.6,3.313,1308942015.6,30310000000.0,7726000000.0,3398000000.0,11124000000.0,904000000.0,-66000000.0,6478000000.0,5634000000.0,36854000000.0,36010000000.0,30310000000.0,37770000000.0,1.6444,-51.2504,131167859027.1,161477859027.1,143.1964,,4.9843,22.9194,0.030329,0.043631,5.1713,6.1361,14.5162,20.9006,22.9635,17.3241,22.2454,-0.125197,-0.157562,-0.112497,-0.192237,-0.160729,-0.109487,-0.258633,-0.007217,0.012972,-0.015227,-0.021778,0.046748,-0.014591,0.006479,0.11781,-0.023333,0.752052,0.304378,0.293586,0.217472,0.247948,0.210366,0.240006,0.447674,0.877895,0.843774,0.122105,0.4323,5.5402,1.5484,5.2648,4.6624,65.882,235.7257,78.2862,223.3214,5.115,11.8766,10.0212,39.3122,0.22438,0.049932,0.174448,0.892303,1.116683,0.231623,0.126931,0.094024,0.422709,1.116683,0.712389,2.5408,10.310841,0.022346,0.953402,0.975748,0.0,0.0,0.024252,40.2336,2.7247,3.2371,5.2409,4.3103,5.1209,1.6406,6.401,5.826,5.652,5.077,7.7225,6.9735,6.014,1.4372,0.9018,-0.002508,0.246162,0.21409,-0.028848,0.0,7031942015.6,0.267212,0.24772,534199933.0,,548000000.0,10.18,551000000.0,10.13,6.247817
fun_kpr3x0,com_5ydJXK,Amgen Inc,318154.0,AMGN,2022-01-01,2022-03-31,,2022,Q1,,0.057109,0.353156,31226000000.0,0.8397,2202985074.6,-227000000.0,2429985074.6,3.313,726985074.6,30310000000.0,1970000000.0,841000000.0,2811000000.0,190000000.0,-66000000.0,6478000000.0,5634000000.0,36854000000.0,36010000000.0,30310000000.0,37770000000.0,1.6444,-51.2504,131167859027.1,161477859027.1,143.1964,,4.9843,22.9194,0.030329,0.043631,5.1713,6.1361,14.5162,20.9006,22.9635,17.3241,22.2454,-0.05766,-0.080299,0.167395,-0.103281,-0.053004,0.028517,-0.352883,-0.007217,-0.088811,-0.152803,-0.201135,0.07297,-0.195195,-0.229345,0.328466,-0.023333,0.74976,0.400769,0.315806,0.236614,0.25024,0.196858,0.153735,0.34899,0.881194,0.850254,0.118806,0.4323,5.5402,1.5484,5.2648,4.6624,65.882,235.7257,78.2862,223.3214,5.115,11.8766,10.0981,39.3122,0.296547,0.027732,0.268815,1.374996,1.671543,0.231623,0.136539,0.1023,0.450625,1.671543,0.712389,2.5408,11.389474,0.022346,0.953402,0.975748,0.0,0.0,0.024252,40.2336,2.7247,3.2371,5.2409,4.3103,5.1209,1.3197,6.678,7.4677,6.0339,6.8237,7.3356,6.6915,8.2372,1.4372,0.9018,-0.002508,0.246162,0.21409,-0.222749,0.0,2202985074.6,0.353156,0.268516,534199933.0,,548000000.0,2.69,551000000.0,2.68,6.247817
